pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32.0,7.05,5,17,5,1368119700,41.880994471,-87.632746489,41.891971508,-87.612945414,1.3,,17031081402.0,Cash,,540.0,8.0,0.0
76.0,36.85,8,20,5,1408653900,41.97907082,-87.903039661,41.892507781,-87.626214906,1.0,,17031081500.0,Cash,Taxi Affiliation Services,1980.0,8.0,0.0
8.0,34.65,6,4,2,1403497800,41.905857769,-87.630865027,41.97907082,-87.903039661,1.71,,17031980000.0,Credit Card,,1380.0,76.0,7.33
8.0,6.45,2,18,4,1361988000,41.89503345,-87.619710672,41.952822916,-87.653243992,0.88,,17031832100.0,Cash,,540.0,6.0,0.0
8.0,40.25,11,16,5,1447345800,41.899602111,-87.633308037,41.96581197,-87.655878786,0.5,,,Cash,Blue Ribbon Taxi Association Inc.,5220.0,3.0,0.0
24.0,14.05,3,20,6,1363380300,41.906025969,-87.675311622,41.934539716,-87.643022804,0.2,,17031063301.0,Credit Card,Blue Ribbon Taxi Association Inc.,1620.0,6.0,3.2
7.0,11.25,4,2,4,1398220200,41.922686284,-87.649488729,41.899602111,-87.633308037,3.8,,,Credit Card,Taxi Affiliation Services,660.0,8.0,2.85
8.0,4.05,11,14,3,1416924900,41.899155613,-87.626210532,41.884987192,-87.620992913,0.04,,17031320100.0,Cash,,60.0,32.0,0.0
28.0,5.45,1,13,4,1421847000,41.879255084,-87.642648998,41.880994471,-87.632746489,0.8,,17031839100.0,Cash,,300.0,32.0,0.0
32.0,5.85,6,17,6,1434733200,41.884987192,-87.620992913,41.899155613,-87.626210532,1.2,,17031081201.0,Cash,Choice Taxi Association,300.0,8.0,0.0
6.0,4.75,4,23,4,1460591100,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,180.0,6.0,0.0
28.0,8.05,5,23,1,1368400500,41.879255084,-87.642648998,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
76.0,34.45,8,21,3,1409088600,41.97907082,-87.903039661,41.88528132,-87.6572332,16.9,,17031833000.0,Cash,Top Cab Affiliation,1440.0,28.0,0.0
8.0,5.45,3,6,3,1364278500,41.899602111,-87.633308037,41.899602111,-87.633308037,1.0,,,Cash,,240.0,8.0,0.0
8.0,5.45,4,7,2,1367219700,41.89503345,-87.619710672,41.89321636,-87.63784421,0.9,,17031081800.0,Cash,,300.0,8.0,0.0
22.0,12.25,7,2,6,1435888800,41.928391397,-87.704907236,41.934762456,-87.639853859,4.3,,17031063302.0,Credit Card,Dispatch Taxi Affiliation,900.0,6.0,1.0
8.0,6.45,7,10,4,1374057900,41.89321636,-87.63784421,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Taxi Affiliation Services,420.0,32.0,2.0
59.0,5.05,1,14,6,1389363300,41.833517886,-87.681355829,41.833517886,-87.681355829,1.0,,17031840300.0,Unknown,Taxi Affiliation Services,180.0,59.0,0.0
32.0,4.65,11,21,2,1448917200,41.877406123,-87.621971652,41.870607372,-87.622172937,0.6,,17031320600.0,Credit Card,,180.0,32.0,1.0
28.0,13.05,2,15,7,1392476400,41.879255084,-87.642648998,41.936310131,-87.651562592,4.1,,17031063000.0,Cash,Taxi Affiliation Services,1200.0,6.0,0.0
28.0,11.85,2,3,1,1422761400,41.874005383,-87.66351755,41.899602111,-87.633308037,4.6,,,Cash,,540.0,8.0,0.0
32.0,10.05,10,16,6,1413564300,41.884987192,-87.620992913,41.892507781,-87.626214906,0.9,,17031081500.0,Credit Card,,540.0,8.0,3.0
32.0,6.65,12,18,2,1419877800,41.877406123,-87.621971652,41.879255084,-87.642648998,1.1,,17031281900.0,Cash,Taxi Affiliation Services,540.0,28.0,0.0
8.0,4.65,7,20,2,1374525900,41.892507781,-87.626214906,41.877406123,-87.621971652,0.7,,17031320400.0,Cash,,180.0,32.0,0.0
76.0,26.05,11,22,2,1448922600,41.980264315,-87.913624596,41.92276062,-87.699155343,12.4,,,Credit Card,4053 - 40193 Adwar H. Nikola,1200.0,22.0,5.6
7.0,12.45,12,15,5,1418310900,41.922686284,-87.649488729,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,1140.0,8.0,0.0
33.0,8.65,8,16,7,1408207500,41.859349715,-87.617358006,41.890922026,-87.618868355,2.6,,17031081403.0,Credit Card,,480.0,8.0,3.0
22.0,19.85,12,2,5,1388024100,41.92276062,-87.699155343,41.978829526,-87.771166703,8.4,,,Cash,,1080.0,11.0,0.0
8.0,9.45,10,20,1,1444593600,41.907520075,-87.6266589,41.88528132,-87.6572332,2.4,,17031833000.0,Cash,Top Cab Affiliation,840.0,28.0,0.0
8.0,16.85,9,3,7,1379129400,41.899602111,-87.633308037,41.927260956,-87.765501609,0.0,,,Cash,Taxi Affiliation Services,960.0,19.0,0.0
32.0,4.65,5,14,5,1432823400,41.880994471,-87.632746489,41.892072635,-87.628874157,0.0,,17031081600.0,Cash,Northwest Management LLC,180.0,8.0,0.0
6.0,9.85,4,17,1,1396805400,41.934659157,-87.646729729,41.902788048,-87.62614559,0.1,,17031081202.0,Cash,Blue Ribbon Taxi Association Inc.,600.0,8.0,0.0
32.0,38.0,2,0,5,1424304900,41.884987192,-87.620992913,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Top Cab Affiliation,0.0,32.0,0.0
76.0,30.85,9,22,4,1410388200,41.980264315,-87.913624596,41.92276062,-87.699155343,14.8,,,Credit Card,Dispatch Taxi Affiliation,1560.0,22.0,4.0
7.0,10.05,10,1,2,1444006800,41.922686284,-87.649488729,41.947791586,-87.683834942,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,660.0,5.0,0.0
32.0,6.65,10,19,7,1413054900,41.884987192,-87.620992913,41.880994471,-87.632746489,1.2,,17031839100.0,Credit Card,,480.0,32.0,0.0
28.0,23.85,5,23,5,1368142200,41.874005383,-87.66351755,41.96581197,-87.655878786,9.8,,,Cash,,1620.0,3.0,0.0
28.0,8.25,8,8,5,1408005000,41.879255084,-87.642648998,41.890922026,-87.618868355,0.0,,17031081403.0,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,2.0
32.0,16.05,5,22,4,1431557100,41.880994471,-87.632746489,41.958154876,-87.653021789,6.5,,17031032100.0,Cash,KOAM Taxi Association,840.0,3.0,0.0
28.0,9.45,3,13,6,1394197200,41.874005383,-87.66351755,41.874005383,-87.66351755,0.1,,,Credit Card,Taxi Affiliation Services,600.0,28.0,1.25
8.0,5.65,3,17,1,1362937500,41.89503345,-87.619710672,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
16.0,9.25,12,18,2,1419877800,41.953582125,-87.72345239,41.944226601,-87.655998182,2.8,,,Cash,Dispatch Taxi Affiliation,660.0,6.0,0.0
76.0,35.85,6,23,5,1402011000,41.97907082,-87.903039661,41.880994471,-87.632746489,1.1,,17031839100.0,Credit Card,Taxi Affiliation Services,1320.0,32.0,7.55
76.0,35.85,6,17,2,1403542800,41.97907082,-87.903039661,41.892507781,-87.626214906,17.5,,17031081500.0,Credit Card,,1800.0,8.0,7.57
32.0,5.65,11,21,2,1415653200,41.880994471,-87.632746489,41.89830587,-87.653613982,0.0,,17031842300.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,24.0,2.0
32.0,6.05,3,13,1,1426427100,41.884987192,-87.620992913,41.880994471,-87.632746489,1.1,,17031839100.0,Credit Card,Taxi Affiliation Services,360.0,32.0,1.0
8.0,7.85,5,23,5,1432854900,41.892507781,-87.626214906,41.892493167,-87.664745836,2.2,,17031243300.0,Cash,,480.0,24.0,0.0
32.0,5.65,9,14,6,1441981800,41.877406123,-87.621971652,41.890922026,-87.618868355,0.9,,17031081403.0,Credit Card,,300.0,8.0,2.0
8.0,6.45,10,0,1,1382832000,41.899602111,-87.633308037,41.899602111,-87.633308037,1.6,,,Cash,,420.0,8.0,0.0
8.0,17.65,12,16,4,1386778500,41.899602111,-87.633308037,41.9867118,-87.663416405,0.4,,,Cash,Taxi Affiliation Services,900.0,77.0,0.0
76.0,31.65,5,16,1,1433088000,41.97907082,-87.903039661,41.922082541,-87.634156093,14.5,,17031071400.0,Credit Card,,2040.0,7.0,5.0
32.0,5.05,1,17,5,1421343000,41.877406123,-87.621971652,41.880994471,-87.632746489,0.6,,17031839100.0,Cash,,300.0,32.0,0.0
8.0,4.45,5,4,7,1400301000,41.900221297,-87.629105186,41.892507781,-87.626214906,0.6,,17031081500.0,Credit Card,Choice Taxi Association,180.0,8.0,2.0
32.0,5.25,9,20,3,1441139400,41.877406123,-87.621971652,41.880994471,-87.632746489,0.8,,17031839100.0,Cash,,360.0,32.0,0.0
76.0,44.25,3,8,5,1425543300,41.97907082,-87.903039661,41.902788048,-87.62614559,18.1,,17031081202.0,Credit Card,Taxi Affiliation Services,4920.0,8.0,13.85
21.0,6.25,4,23,1,1398037500,41.938666196,-87.711210593,41.92276062,-87.699155343,0.0,,,Cash,Taxi Affiliation Services,420.0,22.0,0.0
8.0,12.05,2,21,4,1392843600,41.899155613,-87.626210532,41.936237179,-87.656411531,4.3,,17031062900.0,Credit Card,,840.0,6.0,2.0
32.0,5.85,5,13,1,1431867600,41.877406123,-87.621971652,41.89503345,-87.619710672,1.0,,17031081401.0,Credit Card,,360.0,8.0,2.0
6.0,6.85,3,21,7,1396128600,41.934659157,-87.646729729,41.942691844,-87.651770507,1.0,,17031062100.0,Cash,,600.0,6.0,0.0
32.0,4.85,10,17,4,1444239000,41.884987192,-87.620992913,41.884987192,-87.620992913,0.5,,17031320100.0,Cash,Top Cab Affiliation,240.0,32.0,0.0
8.0,8.25,10,0,1,1381017600,41.899155613,-87.626210532,41.879255084,-87.642648998,2.0,,17031281900.0,Cash,Choice Taxi Association,660.0,28.0,0.0
32.0,7.05,5,12,5,1399553100,41.870607372,-87.622172937,41.890922026,-87.618868355,1.7,,17031081403.0,Credit Card,,540.0,8.0,2.0
8.0,6.25,3,15,3,1362495600,41.89321636,-87.63784421,41.884987192,-87.620992913,1.3,,17031320100.0,Cash,Dispatch Taxi Affiliation,480.0,32.0,0.0
24.0,13.45,5,20,4,1369253700,41.912364354,-87.675062757,41.972667956,-87.663865496,4.7,,17031031100.0,Cash,,1080.0,3.0,0.0
8.0,35.45,1,5,3,1390283100,41.892507781,-87.626214906,41.97907082,-87.903039661,17.5,,17031980000.0,Cash,,1260.0,76.0,0.0
28.0,7.65,2,18,1,1361124900,41.88528132,-87.6572332,41.890922026,-87.618868355,1.9,,17031081403.0,Cash,,540.0,8.0,0.0
28.0,12.65,6,13,6,1403874900,41.874005383,-87.66351755,41.922686284,-87.649488729,0.37,,,Cash,,1200.0,7.0,0.0
7.0,12.45,9,10,3,1441101600,41.929077655,-87.646293476,41.880994471,-87.632746489,0.2,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,1260.0,32.0,0.0
32.0,36.65,1,12,6,1389961800,41.884987192,-87.620992913,41.97907082,-87.903039661,18.1,,17031980000.0,Cash,Dispatch Taxi Affiliation,1560.0,76.0,0.0
76.0,39.45,6,19,5,1403207100,41.980264315,-87.913624596,,,19.4,,,Credit Card,Taxi Affiliation Services,2700.0,,12.75
8.0,28.05,6,8,7,1435392900,41.892042136,-87.63186395,41.785998518,-87.750934289,12.9,,17031980100.0,Cash,,1320.0,56.0,0.0
28.0,16.64,5,16,5,1401379200,41.874005383,-87.66351755,41.808916283,-87.596183344,7.3,,,Credit Card,,840.0,39.0,8.0
28.0,14.05,1,0,6,1389314700,41.879066994,-87.657005027,41.929046937,-87.651310877,0.0,,17031070300.0,Credit Card,Taxi Affiliation Services,840.0,7.0,1.0
21.0,8.45,12,17,7,1388251800,41.938666196,-87.711210593,41.944226601,-87.655998182,2.2,,,Credit Card,Taxi Affiliation Services,540.0,6.0,2.0
32.0,5.25,3,15,5,1395327600,41.877406123,-87.621971652,41.884987192,-87.620992913,0.7,,17031320100.0,Cash,Northwest Management LLC,360.0,32.0,0.0
28.0,6.5,1,10,7,1453545900,41.874005383,-87.66351755,41.878865584,-87.625192142,1.1,,,Cash,Chicago Medallion Management,300.0,32.0,0.0
28.0,7.05,12,19,7,1419102900,41.879255084,-87.642648998,41.892042136,-87.63186395,1.4,,17031081700.0,Cash,,540.0,8.0,0.0
8.0,6.05,4,14,3,1429021800,41.892072635,-87.628874157,41.880994471,-87.632746489,1.0,,17031839100.0,Credit Card,,360.0,32.0,1.2
8.0,12.25,12,12,4,1451477700,41.898331794,-87.620762865,41.906025969,-87.675311622,3.4,,17031241400.0,Credit Card,Taxi Affiliation Services,1200.0,24.0,3.05
8.0,14.45,11,10,1,1384682400,41.899602111,-87.633308037,41.835117986,-87.618677767,0.0,,,Cash,Taxi Affiliation Services,780.0,35.0,0.0
8.0,7.05,5,20,2,1400531400,41.898331794,-87.620762865,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
8.0,10.25,9,1,1,1442710800,41.899155613,-87.626210532,41.892042136,-87.63186395,1.2,,17031081700.0,Cash,,1200.0,8.0,0.0
8.0,6.05,8,22,6,1408744800,41.890922026,-87.618868355,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
8.0,24.45,7,12,1,1374408900,41.899155613,-87.626210532,,,0.0,,,Cash,Choice Taxi Association,0.0,,0.0
28.0,6.85,12,12,3,1450788300,41.879255084,-87.642648998,41.892042136,-87.63186395,1.2,,17031081700.0,No Charge,Dispatch Taxi Affiliation,540.0,8.0,0.0
28.0,8.85,5,9,6,1430471700,41.874005383,-87.66351755,41.878865584,-87.625192142,2.5,,,Credit Card,Taxi Affiliation Services,540.0,32.0,1.0
8.0,5.05,1,16,3,1390926600,41.892507781,-87.626214906,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,8.0,0.0
32.0,6.25,8,21,3,1440536400,41.884987192,-87.620992913,41.87101588,-87.631406525,0.0,,17031839000.0,Credit Card,Taxi Affiliation Services,360.0,32.0,2.0
22.0,5.85,9,20,7,1410638400,41.91922505,-87.671445766,41.906025969,-87.675311622,1.3,,17031241400.0,Cash,Dispatch Taxi Affiliation,300.0,24.0,0.0
32.0,17.85,4,0,7,1365811200,41.880994471,-87.632746489,41.972929317,-87.650290074,0.75,,17031031300.0,Credit Card,,960.0,3.0,3.87
76.0,32.05,2,23,5,1391727600,41.97907082,-87.903039661,41.921877461,-87.66407824,14.9,,17031832500.0,Cash,Top Cab Affiliation,1860.0,7.0,0.0
6.0,8.65,8,18,7,1377369900,41.934659157,-87.646729729,41.949220914,-87.651970395,1.9,,17031061000.0,Cash,Dispatch Taxi Affiliation,720.0,6.0,0.0
33.0,23.05,6,15,2,1433173500,41.849246754,-87.624135298,41.785998518,-87.750934289,0.0,,17031980100.0,Credit Card,Blue Ribbon Taxi Association Inc.,1920.0,56.0,5.0
8.0,6.05,1,0,1,1388880900,41.899155613,-87.626210532,41.892042136,-87.63186395,0.09,,17031081700.0,Cash,,420.0,8.0,0.0
10.0,30.25,1,23,6,1452898800,41.985015101,-87.804532006,41.899602111,-87.633308037,10.7,,,Cash,Taxi Affiliation Services,1680.0,8.0,0.0
6.0,12.85,10,15,3,1414509300,41.944226601,-87.655998182,41.899602111,-87.633308037,4.5,,,Cash,Taxi Affiliation Services,780.0,8.0,0.0
56.0,6.05,11,6,3,1447742700,41.79259236,-87.769615453,41.899602111,-87.633308037,1.2,,,Cash,,480.0,8.0,0.0
32.0,8.05,8,10,2,1407148200,41.880994471,-87.632746489,41.867902418,-87.642958665,1.5,,17031841900.0,Cash,,900.0,28.0,0.0
32.0,5.65,10,16,1,1381681800,41.884987192,-87.620992913,41.892507781,-87.626214906,1.0,,17031081500.0,Cash,,300.0,8.0,0.0
28.0,6.85,11,2,5,1446689700,41.88528132,-87.6572332,41.884987192,-87.620992913,1.6,,17031320100.0,Cash,,420.0,32.0,0.0
6.0,4.05,3,0,7,1396053000,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,120.0,6.0,2.0
8.0,6.05,12,19,2,1387827000,41.905857769,-87.630865027,41.890922026,-87.618868355,1.2,,17031081403.0,Credit Card,,420.0,8.0,1.0
7.0,7.25,11,2,7,1416017700,41.921701492,-87.655911848,41.938391258,-87.63857492,1.9,,17031063200.0,Cash,,420.0,6.0,2.0
8.0,11.25,4,1,7,1396661400,41.900265687,-87.63210922,41.949829346,-87.64396537,4.1,,17031060900.0,Credit Card,,600.0,6.0,2.0
8.0,7.65,9,9,7,1411205400,41.89503345,-87.619710672,41.880994471,-87.632746489,1.8,,17031839100.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
8.0,33.25,9,20,6,1411761600,41.899602111,-87.633308037,,,15.2,,,Credit Card,,2340.0,,8.0
8.0,6.25,6,1,1,1372554900,41.892072635,-87.628874157,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Northwest Management LLC,360.0,8.0,0.0
32.0,8.05,7,0,3,1374537600,41.880994471,-87.632746489,41.905857769,-87.630865027,0.0,,17031080202.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
33.0,10.05,8,16,4,1440000000,41.859349715,-87.617358006,41.898331794,-87.620762865,3.3,,17031081300.0,Credit Card,,780.0,8.0,2.0
8.0,10.85,10,22,1,1381702500,41.892507781,-87.626214906,41.942577185,-87.647078509,4.1,,17031062000.0,Credit Card,Dispatch Taxi Affiliation,480.0,6.0,3.0
8.0,7.25,1,15,1,1358089200,41.899155613,-87.626210532,41.880994471,-87.632746489,17.0,,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
32.0,4.84,2,21,7,1359838800,41.880994471,-87.632746489,41.877406123,-87.621971652,0.5,,17031320400.0,Cash,,180.0,32.0,0.0
32.0,6.05,1,22,7,1420322400,41.870607372,-87.622172937,41.884987192,-87.620992913,1.0,,17031320100.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
8.0,7.65,12,8,6,1418371200,41.89321636,-87.63784421,41.879255084,-87.642648998,1.1,,17031281900.0,Cash,,780.0,28.0,0.0
8.0,38.45,4,15,3,1366125300,41.892042136,-87.63186395,41.884987192,-87.620992913,19.4,,17031320100.0,Cash,,180.0,32.0,0.0
8.0,7.45,11,16,6,1383322500,41.892042136,-87.63186395,41.905857769,-87.630865027,0.17,,17031080202.0,Cash,,600.0,8.0,0.0
8.0,7.45,9,12,6,1410525900,41.89321636,-87.63784421,41.877406123,-87.621971652,1.3,,17031320400.0,Cash,Taxi Affiliation Services,660.0,32.0,0.0
32.0,5.25,7,20,3,1406664900,41.880994471,-87.632746489,41.88528132,-87.6572332,0.0,,17031833000.0,Cash,Taxi Affiliation Services,240.0,28.0,0.0
76.0,34.04,10,22,3,1412721000,41.97907082,-87.903039661,41.892507781,-87.626214906,16.8,,17031081500.0,Credit Card,,1200.0,8.0,7.21
8.0,4.05,8,15,1,1407079800,41.899155613,-87.626210532,41.89503345,-87.619710672,0.3,,17031081401.0,Cash,Northwest Management LLC,180.0,8.0,0.0
8.0,6.85,10,9,3,1412672400,41.905857769,-87.630865027,41.880994471,-87.632746489,1.5,,17031839100.0,Cash,5864 - 73614 Thomas Owusu,540.0,32.0,0.0
32.0,10.65,9,15,4,1442416500,41.884987192,-87.620992913,41.88528132,-87.6572332,0.0,,17031833000.0,Credit Card,Northwest Management LLC,1020.0,28.0,0.0
33.0,9.45,12,20,4,1450298700,41.859349715,-87.617358006,41.892042136,-87.63186395,2.6,,17031081700.0,Credit Card,Taxi Affiliation Services,720.0,8.0,2.0
7.0,14.05,9,16,6,1411749900,41.922686284,-87.649488729,41.899602111,-87.633308037,4.4,,,Cash,Taxi Affiliation Services,1380.0,8.0,0.0
32.0,5.65,5,22,7,1369520100,41.884987192,-87.620992913,41.892072635,-87.628874157,1.0,,17031081600.0,Cash,,300.0,8.0,0.0
8.0,8.05,11,20,3,1446582600,41.892507781,-87.626214906,41.879255084,-87.642648998,2.1,,17031281900.0,Cash,,540.0,28.0,0.0
32.0,4.65,10,20,4,1412196300,41.884987192,-87.620992913,41.892507781,-87.626214906,0.8,,17031081500.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
33.0,6.85,4,9,6,1365759000,41.859349715,-87.617358006,41.880994471,-87.632746489,0.1,,17031839100.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,32.0,2.0
8.0,5.0,6,2,7,1466821800,41.892042136,-87.63186395,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,300.0,8.0,1.0
32.0,9.05,3,18,6,1362160800,41.884987192,-87.620992913,41.905857769,-87.630865027,0.0,,17031080202.0,Cash,Choice Taxi Association,780.0,8.0,0.0
32.0,3.25,3,12,5,1426766400,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,,0.0,32.0,0.0
8.0,18.45,2,20,4,1392840900,41.890922026,-87.618868355,41.979912445,-87.664188242,0.4,,17031030800.0,Credit Card,Blue Ribbon Taxi Association Inc.,1200.0,77.0,3.65
24.0,32.65,11,6,2,1416204000,41.906650766,-87.66533766,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Blue Ribbon Taxi Association Inc.,1380.0,76.0,0.0
32.0,4.05,11,11,7,1383994800,41.880994471,-87.632746489,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,120.0,8.0,0.0
14.0,9.05,5,2,7,1369449900,41.968069,-87.721559063,41.954027649,-87.763399032,3.0,,,Cash,,420.0,15.0,0.0
32.0,6.05,11,18,3,1415124900,41.877406123,-87.621971652,41.879255084,-87.642648998,0.0,,17031281900.0,Cash,Taxi Affiliation Services,420.0,28.0,0.0
32.0,12.25,5,16,7,1432398600,41.884987192,-87.620992913,41.912364354,-87.675062757,4.1,,17031240300.0,Cash,,780.0,24.0,0.0
28.0,8.85,9,12,6,1410525900,41.885300022,-87.642808466,41.899155613,-87.626210532,1.9,,17031081201.0,Cash,Dispatch Taxi Affiliation,840.0,8.0,0.0
8.0,5.05,1,19,5,1389898800,41.892507781,-87.626214906,41.89321636,-87.63784421,0.8,,17031081800.0,Cash,,240.0,8.0,0.0
8.0,16.25,9,22,5,1411684200,41.899602111,-87.633308037,41.92276062,-87.699155343,4.2,,,Cash,,1680.0,22.0,0.0
32.0,6.05,9,0,4,1442363400,41.884987192,-87.620992913,41.89321636,-87.63784421,1.1,,17031081800.0,Cash,,360.0,8.0,0.0
7.0,16.65,4,8,6,1366965900,41.922686284,-87.649488729,41.874005383,-87.66351755,0.0,,,Credit Card,Taxi Affiliation Services,1320.0,28.0,1.0
8.0,8.85,9,1,6,1409878800,41.892072635,-87.628874157,41.922082541,-87.634156093,2.7,,17031071400.0,Credit Card,Choice Taxi Association,480.0,7.0,2.0
76.0,34.85,3,22,1,1364769900,41.97907082,-87.903039661,41.880994471,-87.632746489,17.1,,17031839100.0,Credit Card,,1320.0,32.0,7.37
33.0,7.85,9,16,2,1412009100,41.859349715,-87.617358006,41.877406123,-87.621971652,2.1,,17031320400.0,Cash,Dispatch Taxi Affiliation,540.0,32.0,0.0
2.0,3.85,3,12,5,1427373000,42.001571027,-87.695012589,,,0.19,,,Cash,,120.0,,0.0
76.0,31.45,1,18,1,1421605800,41.980264315,-87.913624596,,,14.6,,,Credit Card,Dispatch Taxi Affiliation,2040.0,,5.0
8.0,6.25,12,16,4,1387385100,41.892042136,-87.63186395,41.88528132,-87.6572332,0.0,,17031833000.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,28.0,0.0
24.0,10.25,6,1,1,1434849300,41.906025969,-87.675311622,41.867902418,-87.642958665,3.8,,17031841900.0,Cash,Choice Taxi Association,600.0,28.0,0.0
7.0,8.65,8,1,4,1377047700,41.922686284,-87.649488729,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,600.0,8.0,2.65
8.0,4.65,8,23,7,1409442300,41.892042136,-87.63186395,41.892507781,-87.626214906,0.3,,17031081500.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
32.0,9.45,4,21,2,1366666200,41.880994471,-87.632746489,41.89967018,-87.669837798,0.0,,17031242100.0,Cash,Blue Ribbon Taxi Association Inc.,540.0,24.0,0.0
8.0,20.45,6,19,2,1433791800,41.899602111,-87.633308037,41.878594358,-87.730232428,0.0,,,Cash,Northwest Management LLC,1800.0,26.0,0.0
24.0,11.25,5,6,1,1399183200,41.901206994,-87.676355989,41.878865584,-87.625192142,0.2,,,Cash,Taxi Affiliation Services,600.0,32.0,0.0
32.0,6.85,5,19,3,1369768500,41.880994471,-87.632746489,41.891971508,-87.612945414,0.0,,17031081402.0,Credit Card,Taxi Affiliation Services,360.0,8.0,1.0
7.0,10.25,6,16,1,1370795400,41.914747305,-87.654007029,41.946294536,-87.654298084,2.6,,17031832000.0,Cash,,900.0,6.0,0.0
32.0,8.44,11,14,1,1416753900,41.870607372,-87.622172937,41.898331794,-87.620762865,2.1,,17031081300.0,Credit Card,,600.0,8.0,2.0
28.0,20.05,6,20,6,1403294400,41.879255084,-87.642648998,41.949139771,-87.656803909,8.1,,17031061100.0,Cash,Taxi Affiliation Services,1260.0,6.0,0.0
22.0,12.85,9,12,7,1380370500,41.92276062,-87.699155343,41.874005383,-87.66351755,0.0,,,Cash,Taxi Affiliation Services,960.0,28.0,0.0
76.0,38.05,10,20,3,1382474700,41.97907082,-87.903039661,41.880994471,-87.632746489,18.4,,17031839100.0,Credit Card,Dispatch Taxi Affiliation,1680.0,32.0,8.0
8.0,5.65,7,17,1,1406481300,41.892507781,-87.626214906,41.898331794,-87.620762865,1.0,,17031081300.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
41.0,18.65,8,15,6,1406905200,41.794090253,-87.592310855,41.878865584,-87.625192142,6.8,,,Cash,,1440.0,32.0,0.0
8.0,7.65,5,9,6,1400233500,41.907520075,-87.6266589,41.880994471,-87.632746489,1.7,,17031839100.0,Cash,,660.0,32.0,0.0
24.0,13.05,10,3,6,1414726200,41.901206994,-87.676355989,41.850266366,-87.667569312,5.0,,,Cash,,600.0,31.0,0.0
32.0,6.65,7,20,3,1406665800,41.880994471,-87.632746489,,,0.0,,,Credit Card,Taxi Affiliation Services,14400.0,,0.0
7.0,3.45,8,12,7,1406983500,41.921701492,-87.655911848,41.921778188,-87.651061884,0.1,,17031071100.0,Cash,,60.0,7.0,0.0
8.0,30.05,6,9,1,1404032400,41.899155613,-87.626210532,41.785998518,-87.750934289,0.8,,17031980100.0,Cash,Taxi Affiliation Services,1500.0,56.0,0.0
8.0,9.05,12,14,5,1451573100,41.898331794,-87.620762865,41.89321636,-87.63784421,1.4,,17031081800.0,Credit Card,,960.0,8.0,0.5
6.0,8.05,7,23,7,1406415600,41.944226601,-87.655998182,41.922686284,-87.649488729,1.4,,,Cash,Dispatch Taxi Affiliation,780.0,7.0,0.0
32.0,9.05,6,0,7,1403308800,41.870607372,-87.622172937,41.902788048,-87.62614559,2.4,,17031081202.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
32.0,7.45,6,21,6,1403299800,41.880994471,-87.632746489,41.898331794,-87.620762865,1.6,,17031081300.0,Cash,,480.0,8.0,0.0
8.0,5.65,6,16,5,1401986700,41.892507781,-87.626214906,41.891971508,-87.612945414,0.8,,17031081402.0,Cash,,360.0,8.0,0.0
