pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
24.0,7.65,1,12,4,1420632900,41.901206994,-87.676355989,41.899602111,-87.633308037,1.8,,,Credit Card,Taxi Affiliation Services,540.0,8.0,3.0
32.0,9.25,1,15,1,1453045500,41.870607372,-87.622172937,41.849246754,-87.624135298,1.8,,17031841000.0,Credit Card,Taxi Affiliation Services,360.0,33.0,0.0
3.0,5.05,3,13,2,1426512600,41.96581197,-87.655878786,41.944226601,-87.655998182,0.7,,,Cash,Northwest Management LLC,240.0,6.0,0.0
32.0,5.25,10,8,6,1381478400,41.884987192,-87.620992913,41.880994471,-87.632746489,0.6,,17031839100.0,Cash,,300.0,32.0,0.0
14.0,26.45,7,14,5,1438266600,41.968069,-87.721559063,41.899602111,-87.633308037,10.6,,,Cash,Dispatch Taxi Affiliation,2160.0,8.0,0.0
8.0,5.65,7,17,7,1405185300,41.90749193,-87.63576009,41.89321636,-87.63784421,1.1,,17031081800.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
41.0,6.45,4,9,2,1398678300,41.794090253,-87.592310855,41.77887686,-87.594925439,0.0,,,Credit Card,Taxi Affiliation Services,360.0,42.0,2.0
32.0,6.85,8,17,5,1439486100,41.880994471,-87.632746489,41.892072635,-87.628874157,1.1,,17031081600.0,Cash,,540.0,8.0,0.0
41.0,16.05,9,10,4,1378290600,41.794090253,-87.592310855,41.878865584,-87.625192142,0.0,,,Cash,Taxi Affiliation Services,960.0,32.0,0.0
8.0,5.45,6,0,5,1434585600,41.900265687,-87.63210922,41.898331794,-87.620762865,0.8,,17031081300.0,Cash,,360.0,8.0,0.0
56.0,22.65,1,18,6,1389377700,41.785998518,-87.750934289,41.867902418,-87.642958665,9.1,,17031841900.0,Credit Card,Taxi Affiliation Services,1920.0,28.0,2.0
28.0,10.05,7,10,4,1406110500,41.874005383,-87.66351755,41.857183858,-87.620334624,3.0,,,Cash,,660.0,33.0,0.0
28.0,6.05,3,8,6,1395993600,41.879066994,-87.657005027,41.880994471,-87.632746489,1.2,,17031839100.0,Cash,,360.0,32.0,0.0
76.0,38.05,4,16,1,1428857100,41.97907082,-87.903039661,41.870607372,-87.622172937,0.0,,17031320600.0,Credit Card,Blue Ribbon Taxi Association Inc.,2040.0,32.0,8.0
22.0,11.65,10,10,2,1413799200,41.92276062,-87.699155343,41.878865584,-87.625192142,0.2,,,Cash,Taxi Affiliation Services,720.0,32.0,0.0
77.0,19.45,12,23,5,1387494900,41.9867118,-87.663416405,41.96581197,-87.655878786,2.4,,,Cash,,2640.0,3.0,0.0
8.0,15.85,2,22,3,1392763500,41.899602111,-87.633308037,41.944226601,-87.655998182,6.0,,,No Charge,Dispatch Taxi Affiliation,1140.0,6.0,0.0
8.0,5.05,10,11,7,1412420400,41.89321636,-87.63784421,41.892658108,-87.652534484,0.09,,17031243500.0,Credit Card,,240.0,24.0,1.0
8.0,14.65,11,11,1,1446377400,41.891971508,-87.612945414,41.859349715,-87.617358006,0.3,,17031330100.0,Cash,Blue Ribbon Taxi Association Inc.,900.0,33.0,0.0
8.0,6.65,4,10,2,1366625700,41.89321636,-87.63784421,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
28.0,6.25,8,20,3,1470168000,41.885300022,-87.642808466,41.88528132,-87.6572332,1.2,,17031833000.0,Cash,Taxi Affiliation Services,300.0,28.0,0.0
6.0,4.45,3,23,5,1395358200,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,180.0,6.0,0.0
32.0,6.75,5,12,5,1463054400,41.880994471,-87.632746489,41.884987192,-87.620992913,1.0,,17031320100.0,Credit Card,Taxi Affiliation Services,480.0,32.0,2.0
28.0,7.25,4,20,4,1396470600,41.885300022,-87.642808466,41.892507781,-87.626214906,1.6,,17031081500.0,Credit Card,,480.0,8.0,2.0
7.0,9.45,2,0,1,1360456200,41.921854911,-87.646210977,41.950442599,-87.68350623,0.0,,17031050500.0,Credit Card,Taxi Affiliation Services,720.0,5.0,2.0
8.0,8.05,9,15,2,1412004600,41.89321636,-87.63784421,41.879066994,-87.657005027,0.0,,17031833100.0,Cash,Taxi Affiliation Services,660.0,28.0,0.0
7.0,5.45,5,0,1,1400373900,41.921778356,-87.641459759,41.93057857,-87.642206313,1.1,,17031070102.0,Cash,,300.0,7.0,0.0
32.0,5.65,7,10,3,1437474600,41.880994471,-87.632746489,41.884987192,-87.620992913,0.7,,17031320100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
76.0,35.65,10,13,1,1443964500,41.97907082,-87.903039661,41.880994471,-87.632746489,17.5,,17031839100.0,Cash,Dispatch Taxi Affiliation,1740.0,32.0,0.0
3.0,37.65,6,11,5,1370518200,41.958154876,-87.653021789,41.785998518,-87.750934289,17.9,,17031980100.0,Credit Card,,2220.0,56.0,4.0
28.0,6.05,3,21,3,1425419100,41.874005383,-87.66351755,41.874005383,-87.66351755,1.3,,,Credit Card,,360.0,28.0,2.0
28.0,4.65,12,8,4,1449648900,41.879255084,-87.642648998,41.880994471,-87.632746489,0.5,,17031839100.0,Cash,,240.0,32.0,0.0
8.0,6.25,10,18,5,1382035500,41.899155613,-87.626210532,41.884987192,-87.620992913,1.1,,17031320100.0,Cash,,360.0,32.0,0.0
7.0,9.05,6,19,6,1372446900,41.914616286,-87.631717366,41.962178629,-87.645378762,0.0,,17031031400.0,Cash,Dispatch Taxi Affiliation,300.0,3.0,0.0
24.0,11.45,1,15,6,1389971700,41.901206994,-87.676355989,41.874005383,-87.66351755,3.4,,,Cash,,1080.0,28.0,0.0
28.0,8.65,8,0,6,1409272200,41.88528132,-87.6572332,41.870607372,-87.622172937,2.3,,17031320600.0,Cash,Taxi Affiliation Services,660.0,32.0,0.0
76.0,37.85,7,17,5,1374167700,41.97907082,-87.903039661,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,3300.0,8.0,0.0
7.0,12.85,1,19,7,1358019000,41.914747305,-87.654007029,41.962178629,-87.645378762,0.2,,17031031400.0,Cash,Taxi Affiliation Services,1020.0,3.0,0.0
3.0,12.85,9,8,4,1443600000,41.958154876,-87.653021789,41.90749193,-87.63576009,4.1,,17031080300.0,Credit Card,,1140.0,8.0,2.0
24.0,5.85,7,0,3,1438044300,41.906025969,-87.675311622,41.904712,-87.701884559,1.2,,17031240900.0,Cash,,300.0,24.0,0.0
32.0,6.85,10,18,7,1380996000,41.880994471,-87.632746489,,,0.0,,,Cash,Taxi Affiliation Services,540.0,,0.0
8.0,6.45,9,13,4,1409750100,41.892072635,-87.628874157,41.879255084,-87.642648998,1.3,,17031281900.0,Cash,Taxi Affiliation Services,480.0,28.0,0.0
8.0,12.85,1,21,7,1390078800,41.899602111,-87.633308037,41.92276062,-87.699155343,4.2,,,Cash,,900.0,22.0,0.0
8.0,6.25,9,22,2,1380578400,41.891971508,-87.612945414,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
4.0,8.05,1,19,2,1422298800,41.975170943,-87.687515515,41.968069,-87.721559063,3.4,,,No Charge,Choice Taxi Association,780.0,14.0,0.0
28.0,49.45,10,21,5,1412888400,41.879255084,-87.642648998,,,24.1,,,Credit Card,Dispatch Taxi Affiliation,2100.0,,12.05
8.0,11.25,10,0,4,1383092100,41.890922026,-87.618868355,41.949829346,-87.64396537,4.2,,17031060900.0,Cash,,480.0,6.0,0.0
8.0,6.0,6,17,7,1465062300,41.89321636,-87.63784421,41.877406123,-87.621971652,0.0,,17031320400.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,32.0,0.0
28.0,9.25,8,17,7,1377364500,41.879255084,-87.642648998,41.891971508,-87.612945414,0.1,,17031081402.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,8.0,0.0
6.0,12.65,7,9,2,1372670100,41.934762456,-87.639853859,41.884987192,-87.620992913,0.2,,17031320100.0,Cash,Taxi Affiliation Services,780.0,32.0,0.0
8.0,6.85,10,14,7,1443882600,41.892507781,-87.626214906,41.884987192,-87.620992913,1.2,,17031320100.0,Credit Card,,540.0,32.0,2.0
76.0,37.04,10,15,5,1380812400,41.97907082,-87.903039661,41.880994471,-87.632746489,18.0,,17031839100.0,Credit Card,,2280.0,32.0,7.81
6.0,4.25,10,2,1,1382234400,41.936237179,-87.656411531,41.936086535,-87.666110694,0.6,,17031062700.0,Cash,,120.0,6.0,0.0
8.0,9.65,10,8,5,1444898700,41.892507781,-87.626214906,41.879255084,-87.642648998,1.8,,17031281900.0,Credit Card,KOAM Taxi Association,900.0,28.0,4.0
32.0,8.25,11,11,7,1384601400,41.870607372,-87.622172937,41.899155613,-87.626210532,2.2,,17031081201.0,Cash,,540.0,8.0,0.0
33.0,11.25,7,10,2,1373278500,41.859349715,-87.617358006,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Northwest Management LLC,1320.0,32.0,0.0
8.0,12.05,7,22,7,1406414700,41.905857769,-87.630865027,41.936086535,-87.666110694,0.2,,17031062700.0,Credit Card,Taxi Affiliation Services,1080.0,6.0,1.95
28.0,10.0,5,18,2,1462212000,41.874005383,-87.66351755,41.901206994,-87.676355989,2.5,,,Credit Card,,600.0,24.0,4.0
32.0,29.85,7,9,2,1436778000,41.884987192,-87.620992913,,,9.4,,17031808702.0,Credit Card,,1860.0,,4.48
8.0,7.25,7,8,2,1436776200,41.89503345,-87.619710672,41.880994471,-87.632746489,1.6,,17031839100.0,Cash,,600.0,32.0,0.0
32.0,7.05,2,15,2,1360595700,41.884987192,-87.620992913,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
56.0,18.65,7,9,2,1436175900,41.785998518,-87.750934289,41.7904694,-87.601285122,7.7,,17031836200.0,Credit Card,KOAM Taxi Association,1560.0,41.0,4.1
8.0,9.25,2,18,5,1424368800,41.898331794,-87.620762865,41.892536872,-87.659864318,2.2,,17031243400.0,Credit Card,Taxi Affiliation Services,780.0,24.0,2.0
4.0,10.25,10,1,1,1382836500,41.9725808,-87.694001061,41.936310131,-87.651562592,0.0,,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,6.0,0.0
7.0,10.45,6,20,2,1372104900,41.921877461,-87.66407824,41.89503345,-87.619710672,0.0,,17031081401.0,Cash,Taxi Affiliation Services,900.0,8.0,0.0
8.0,11.85,8,2,7,1408761900,41.892042136,-87.63186395,41.89967018,-87.669837798,3.7,,17031242100.0,Credit Card,Taxi Affiliation Services,960.0,24.0,2.95
77.0,7.25,1,6,6,1390545900,41.9867118,-87.663416405,41.975170943,-87.687515515,2.0,,,Cash,Choice Taxi Association,360.0,4.0,0.0
24.0,5.65,5,6,7,1431151200,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,240.0,24.0,0.0
32.0,7.25,8,18,7,1409423400,41.884987192,-87.620992913,41.891971508,-87.612945414,0.9,,17031081402.0,Credit Card,,600.0,8.0,1.0
24.0,7.25,5,23,4,1399503600,41.901206994,-87.676355989,41.899602111,-87.633308037,2.1,,,Cash,,300.0,8.0,0.0
24.0,9.85,9,9,4,1409735700,41.906650766,-87.66533766,41.880994471,-87.632746489,2.7,,17031839100.0,Cash,Taxi Affiliation Services,780.0,32.0,0.0
8.0,23.65,8,1,3,1407200400,41.899602111,-87.633308037,42.001571027,-87.695012589,0.6,,,Cash,Taxi Affiliation Services,1440.0,2.0,0.0
24.0,18.65,2,1,1,1361667600,41.901206994,-87.676355989,41.874005383,-87.66351755,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1500.0,28.0,0.0
7.0,3.25,2,13,6,1423835100,41.922686284,-87.649488729,41.922686284,-87.649488729,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,0.0,7.0,0.0
6.0,6.25,7,20,7,1468700100,41.94258518,-87.656644092,41.943155086,-87.640698076,1.1,,17031061902.0,Cash,Choice Taxi Association,360.0,6.0,0.0
76.0,38.25,9,16,3,1378829700,41.97907082,-87.903039661,,,17.93,,,Cash,,3180.0,,0.0
24.0,11.65,6,10,5,1401963300,41.901206994,-87.676355989,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,1080.0,8.0,0.0
22.0,17.85,7,5,7,1373086800,41.92276062,-87.699155343,42.009622881,-87.670166857,0.4,,,Cash,Taxi Affiliation Services,1020.0,1.0,0.0
32.0,11.65,1,19,4,1421868600,41.880994471,-87.632746489,41.921778188,-87.651061884,3.1,,17031071100.0,Credit Card,Dispatch Taxi Affiliation,1140.0,7.0,2.3
32.0,6.65,10,20,6,1446237900,41.880994471,-87.632746489,41.900265687,-87.63210922,1.4,,17031081000.0,Credit Card,,480.0,8.0,1.5
8.0,4.05,8,16,4,1440001800,41.89321636,-87.63784421,41.900265687,-87.63210922,0.4,,17031081000.0,Cash,,120.0,8.0,0.0
8.0,5.85,6,12,5,1402575300,41.898331794,-87.620762865,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
32.0,8.0,3,18,4,1457548200,41.877406123,-87.621971652,41.892042136,-87.63186395,1.1,,17031081700.0,Cash,Dispatch Taxi Affiliation,660.0,8.0,0.0
8.0,4.25,11,23,4,1416438900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.4,,17031081800.0,Credit Card,,120.0,8.0,1.0
32.0,9.05,1,18,2,1420481700,41.880994471,-87.632746489,41.89503345,-87.619710672,2.0,,17031081401.0,Credit Card,Choice Taxi Association,780.0,8.0,1.0
76.0,35.05,10,18,5,1383244200,41.97907082,-87.903039661,,,0.0,,,Credit Card,Taxi Affiliation Services,2040.0,,11.5
28.0,6.65,8,23,6,1408750200,41.885300022,-87.642808466,41.897983898,-87.641491533,1.6,,17031081900.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
76.0,37.05,9,19,2,1409599800,41.980264315,-87.913624596,41.953582125,-87.72345239,17.9,,,Credit Card,,1920.0,16.0,7.41
6.0,5.05,6,21,1,1402261200,41.946294536,-87.654298084,41.941555829,-87.666288887,0.8,,17031062400.0,Cash,Dispatch Taxi Affiliation,240.0,6.0,0.0
8.0,4.85,4,20,4,1430337600,41.89321636,-87.63784421,41.88528132,-87.6572332,0.0,,17031833000.0,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,28.0,2.0
32.0,5.65,4,21,2,1430171100,41.884987192,-87.620992913,41.89503345,-87.619710672,1.0,,17031081401.0,Credit Card,Taxi Affiliation Services,240.0,8.0,2.0
7.0,5.85,4,22,1,1365979500,41.922686284,-87.649488729,41.899602111,-87.633308037,1.2,,,Cash,,300.0,8.0,0.0
8.0,5.65,1,14,1,1359295200,41.892042136,-87.63186395,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
8.0,6.45,1,7,4,1390376700,41.900265687,-87.63210922,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,300.0,32.0,0.0
7.0,6.85,3,20,6,1364589000,41.928763006,-87.665676837,,,1.75,,,Credit Card,,480.0,,2.0
8.0,5.25,12,14,5,1386253800,41.89321636,-87.63784421,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Taxi Affiliation Services,300.0,32.0,2.0
8.0,13.45,12,20,6,1386967500,41.899602111,-87.633308037,41.835117986,-87.618677767,0.0,,,Credit Card,Taxi Affiliation Services,780.0,35.0,3.35
24.0,3.65,10,20,1,1445805000,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,120.0,24.0,0.0
76.0,14.45,11,9,7,1448703000,41.980264315,-87.913624596,,,6.1,,,Credit Card,3623 - 72222 Arrington Enterprises,600.0,,3.25
32.0,6.85,10,23,7,1446335100,41.877406123,-87.621971652,41.892507781,-87.626214906,1.1,,17031081500.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
32.0,36.05,6,22,6,1434147300,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Cash,Taxi Affiliation Services,1680.0,72.0,0.0
8.0,28.05,1,15,5,1421335800,41.892072635,-87.628874157,41.884987192,-87.620992913,12.5,,17031320100.0,Credit Card,,1680.0,32.0,6.0
7.0,8.45,5,13,3,1369746900,41.922686284,-87.649488729,41.899602111,-87.633308037,0.0,,,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,0.0
32.0,7.45,4,22,2,1396908900,41.880994471,-87.632746489,41.859349715,-87.617358006,0.1,,17031330100.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,33.0,0.0
32.0,8.65,5,14,5,1401372000,41.880994471,-87.632746489,41.899155613,-87.626210532,1.7,,17031081201.0,Cash,,840.0,8.0,0.0
6.0,15.65,7,8,4,1404894600,41.943155086,-87.640698076,41.880994471,-87.632746489,0.3,,17031839100.0,Credit Card,Taxi Affiliation Services,960.0,32.0,3.1
28.0,10.65,8,16,3,1407861900,41.874005383,-87.66351755,41.878865584,-87.625192142,0.1,,,Cash,Taxi Affiliation Services,960.0,32.0,0.0
6.0,4.05,10,22,3,1445985900,41.944226601,-87.655998182,41.922686284,-87.649488729,0.0,,,Credit Card,Taxi Affiliation Services,180.0,7.0,2.0
76.0,36.25,10,17,2,1382374800,41.97907082,-87.903039661,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Blue Ribbon Taxi Association Inc.,2580.0,8.0,5.0
32.0,31.45,4,0,6,1397779200,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Credit Card,Taxi Affiliation Services,1440.0,72.0,6.25
32.0,19.05,7,15,6,1374246900,41.877406123,-87.621971652,41.949139771,-87.656803909,6.6,,17031061100.0,Cash,,1740.0,6.0,0.0
8.0,15.45,5,3,1,1431229500,41.90749193,-87.63576009,41.867902418,-87.642958665,5.1,,17031841900.0,Cash,,1320.0,28.0,0.0
7.0,3.25,8,22,1,1409523300,41.929046937,-87.651310877,41.929046937,-87.651310877,0.0,,17031070300.0,Cash,Taxi Affiliation Services,0.0,7.0,0.0
56.0,25.25,4,23,4,1365634800,41.79259236,-87.769615453,41.878865584,-87.625192142,116.0,,,Credit Card,Taxi Affiliation Services,1140.0,32.0,7.0
6.0,26.45,9,1,5,1443056400,41.944226601,-87.655998182,,,12.0,,,Credit Card,Dispatch Taxi Affiliation,1740.0,,4.0
22.0,11.05,6,8,3,1401782400,41.92276062,-87.699155343,41.975170943,-87.687515515,3.0,,,Cash,,960.0,4.0,0.0
28.0,0.0,11,22,6,1447452900,41.87866742,-87.671653621,,,0.0,,,Unknown,Taxi Affiliation Services,,,0.0
32.0,37.85,6,16,1,1372003200,41.884987192,-87.620992913,41.97907082,-87.903039661,17.8,,17031980000.0,Cash,Dispatch Taxi Affiliation,2520.0,76.0,0.0
7.0,4.45,11,3,1,1384658100,41.914616286,-87.631717366,41.914616286,-87.631717366,0.0,,17031071500.0,Credit Card,Taxi Affiliation Services,180.0,7.0,2.0
32.0,28.25,11,17,1,1384709400,41.884987192,-87.620992913,41.785998518,-87.750934289,0.7,,17031980100.0,Cash,Taxi Affiliation Services,1680.0,56.0,0.0
8.0,15.45,5,20,7,1368909000,41.892507781,-87.626214906,41.892507781,-87.626214906,3.53,,17031081500.0,Credit Card,,1680.0,8.0,5.0
28.0,112.65,1,20,7,1420920900,41.874005383,-87.66351755,41.878914496,-87.70589713,57.0,,,Cash,,5520.0,27.0,0.0
77.0,3.25,2,12,6,1456488900,41.9867118,-87.663416405,41.9867118,-87.663416405,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,0.0,77.0,0.0
8.0,3.25,6,19,5,1434655800,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,,0.0,8.0,0.0
32.0,5.65,10,1,2,1413163800,41.880994471,-87.632746489,41.892072635,-87.628874157,1.1,,17031081600.0,Credit Card,Taxi Affiliation Services,300.0,8.0,1.5
28.0,4.05,6,21,5,1435266900,41.885300022,-87.642808466,41.89321636,-87.63784421,0.5,,17031081800.0,Cash,Taxi Affiliation Services,120.0,8.0,0.0
8.0,7.05,9,2,7,1380333600,41.89321636,-87.63784421,41.914616286,-87.631717366,1.7,,17031071500.0,Cash,Choice Taxi Association,420.0,7.0,0.0
32.0,6.25,9,10,3,1378807200,41.87101588,-87.631406525,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
32.0,6.25,2,22,4,1360793700,41.880994471,-87.632746489,41.899155613,-87.626210532,1.3,,17031081201.0,Cash,,420.0,8.0,0.0
8.0,7.05,5,10,7,1431772200,41.899602111,-87.633308037,41.947791586,-87.683834942,1.9,,,Credit Card,,480.0,5.0,2.12
76.0,48.85,9,0,3,1442880000,41.97907082,-87.903039661,,,25.1,,,Cash,,1560.0,,0.0
76.0,35.85,7,21,3,1372798800,41.97907082,-87.903039661,41.89321636,-87.63784421,17.9,,17031081800.0,Credit Card,Choice Taxi Association,1380.0,8.0,7.55
8.0,3.85,5,2,6,1432866600,41.899602111,-87.633308037,41.899602111,-87.633308037,0.3,,,Cash,Taxi Affiliation Services,120.0,8.0,0.0
7.0,14.25,1,22,4,1391032800,41.922082541,-87.634156093,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,1260.0,32.0,0.0
8.0,5.25,5,1,1,1367718300,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,15.25,11,13,2,1447075800,41.899602111,-87.633308037,41.947791586,-87.683834942,0.3,,,Credit Card,Taxi Affiliation Services,1080.0,5.0,3.8
7.0,9.85,1,11,7,1359198000,41.921778188,-87.651061884,41.908378669,-87.670945075,3.1,,17031241500.0,Cash,,720.0,24.0,0.0
6.0,42.0,11,10,5,1479982500,41.944226601,-87.655998182,41.980264315,-87.913624596,16.5,,,Credit Card,,1620.0,76.0,7.5
8.0,6.65,12,16,3,1386691200,41.898331794,-87.620762865,41.884987192,-87.620992913,1.2,,17031320100.0,Cash,,480.0,32.0,0.0
8.0,6.45,5,21,7,1368306000,41.898331794,-87.620762865,41.892072635,-87.628874157,0.7,,17031081600.0,Cash,,540.0,8.0,0.0
6.0,10.65,4,22,5,1396565100,41.946294536,-87.654298084,41.912364354,-87.675062757,3.5,,17031240300.0,Credit Card,,840.0,24.0,3.0
6.0,4.5,1,22,7,1453587300,41.944226601,-87.655998182,41.944226601,-87.655998182,0.5,,,Cash,Choice Taxi Association,180.0,6.0,0.0
28.0,7.45,1,19,3,1359486900,41.879255084,-87.642648998,41.890922026,-87.618868355,1.9,,17031081403.0,Cash,,480.0,8.0,0.0
32.0,38.25,6,20,1,1404073800,41.870607372,-87.622172937,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Choice Taxi Association,1560.0,76.0,8.25
32.0,6.5,4,19,5,1460057400,41.877406123,-87.621971652,41.892507781,-87.626214906,1.1,,17031081500.0,Cash,,360.0,8.0,0.0
7.0,10.85,8,6,6,1376634600,41.922686284,-87.649488729,41.96581197,-87.655878786,4.0,,,Credit Card,,600.0,3.0,3.0
32.0,37.65,6,15,3,1372172400,41.884987192,-87.620992913,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Northwest Management LLC,2580.0,76.0,0.5
8.0,6.85,9,15,4,1409756400,41.892072635,-87.628874157,41.891971508,-87.612945414,0.9,,17031081402.0,Cash,,600.0,8.0,0.0
6.0,32.04,6,6,4,1403073000,41.944226601,-87.655998182,41.79259236,-87.769615453,15.4,,,Cash,,1800.0,56.0,0.0
8.0,5.85,8,14,7,1375541100,41.89503345,-87.619710672,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
8.0,8.85,8,22,7,1377988200,41.892072635,-87.628874157,41.92926299,-87.635890954,0.26,,17031070101.0,Cash,,600.0,7.0,0.0
76.0,27.25,1,12,2,1358164800,41.97907082,-87.903039661,,,11.9,,,Credit Card,,1740.0,,5.0
28.0,7.85,12,18,3,1386096300,41.867902418,-87.642958665,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
8.0,5.25,6,20,4,1403123400,41.89503345,-87.619710672,41.892072635,-87.628874157,0.0,,17031081600.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
8.0,7.85,7,20,2,1373921100,41.892042136,-87.63186395,41.914616286,-87.631717366,0.0,,17031071500.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0
32.0,4.85,2,9,3,1393321500,41.880994471,-87.632746489,41.885300022,-87.642808466,0.0,,17031280100.0,Cash,Taxi Affiliation Services,300.0,28.0,0.0
7.0,9.75,8,21,2,1470087000,41.922686284,-87.649488729,41.899602111,-87.633308037,2.7,,,Cash,,600.0,8.0,0.0
8.0,9.25,11,19,7,1415475900,41.892042136,-87.63186395,41.870607372,-87.622172937,2.1,,17031320600.0,Cash,,780.0,32.0,0.0
76.0,0.0,10,11,2,1381144500,41.97907082,-87.903039661,,,1.3,,,Cash,Taxi Affiliation Services,1560.0,,0.0
76.0,18.05,8,23,4,1377126000,41.980264315,-87.913624596,,,0.0,,,Cash,Taxi Affiliation Services,840.0,,0.0
8.0,8.65,10,20,5,1444939200,41.890922026,-87.618868355,41.892658108,-87.652534484,1.8,,17031243500.0,Credit Card,,720.0,24.0,2.0
32.0,7.65,10,13,4,1412773200,41.877406123,-87.621971652,41.879255084,-87.642648998,1.2,,17031281900.0,Cash,,720.0,28.0,0.0
4.0,4.65,5,16,5,1369326600,41.975170943,-87.687515515,41.968069,-87.721559063,0.08,,,Cash,,0.0,14.0,0.0
7.0,10.65,2,2,1,1359859500,41.914747305,-87.654007029,41.879255084,-87.642648998,0.2,,17031281900.0,Cash,Taxi Affiliation Services,720.0,28.0,0.0
28.0,10.65,8,16,4,1408550400,41.879255084,-87.642648998,41.898331794,-87.620762865,2.7,,17031081300.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
77.0,20.65,6,22,1,1404081900,41.979795551,-87.671445547,41.879255084,-87.642648998,9.2,,17031281900.0,Credit Card,Taxi Affiliation Services,1020.0,28.0,2.0
32.0,6.45,10,17,1,1413739800,41.870607372,-87.622172937,41.880994471,-87.632746489,1.1,,17031839100.0,Credit Card,Dispatch Taxi Affiliation,540.0,32.0,0.01
8.0,7.85,9,19,2,1380567600,41.892072635,-87.628874157,41.891971508,-87.612945414,1.7,,17031081402.0,Credit Card,Northwest Management LLC,660.0,8.0,2.0
5.0,12.85,8,17,7,1407605400,41.94136566,-87.680826903,41.90749193,-87.63576009,3.8,,17031080300.0,Cash,,1140.0,8.0,0.0
24.0,16.05,12,7,2,1418022000,41.901206994,-87.676355989,41.836150155,-87.648787952,6.6,,,Cash,,900.0,60.0,0.0
32.0,18.25,8,20,5,1408047300,41.878865584,-87.625192142,,,7.9,,,Cash,,840.0,,0.0
8.0,7.65,10,6,5,1381992300,41.89321636,-87.63784421,41.880994471,-87.632746489,0.19,,17031839100.0,Cash,,540.0,32.0,0.0
8.0,15.05,9,12,7,1411216200,41.899602111,-87.633308037,41.944226601,-87.655998182,5.3,,,Credit Card,Taxi Affiliation Services,1080.0,6.0,4.5
6.0,8.05,4,18,7,1366482600,41.949139771,-87.656803909,41.926811182,-87.642605247,1.7,,17031070103.0,Cash,,600.0,7.0,0.0
7.0,3.25,4,9,1,1397987100,41.922686284,-87.649488729,41.922686284,-87.649488729,0.0,,,Cash,Taxi Affiliation Services,0.0,7.0,0.0
