pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
28.0,5.65,10,7,5,1444289400,41.879255084,-87.642648998,41.880994471,-87.632746489,0.8,,17031839100.0,Cash,,360.0,32.0,0.0
7.0,5.85,4,1,7,1429319700,41.921854911,-87.646210977,41.934762456,-87.639853859,0.0,,17031063302.0,Credit Card,Blue Ribbon Taxi Association Inc.,420.0,6.0,3.0
56.0,37.25,4,2,6,1461895200,41.79259236,-87.769615453,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,1320.0,6.0,8.25
76.0,23.05,6,16,5,1403193600,41.980264315,-87.913624596,41.993930128,-87.758353588,11.6,,,Cash,Dispatch Taxi Affiliation,1860.0,12.0,0.0
32.0,6.25,7,21,4,1437600600,41.880994471,-87.632746489,41.884987192,-87.620992913,1.0,,17031320100.0,Credit Card,,360.0,32.0,2.0
8.0,14.65,7,1,1,1437270300,41.892042136,-87.63186395,41.936159071,-87.661265218,0.0,,17031062800.0,Cash,Blue Ribbon Taxi Association Inc.,1140.0,6.0,0.0
8.0,8.5,1,9,4,1453887000,41.891971508,-87.612945414,41.880994471,-87.632746489,1.8,,17031839100.0,Credit Card,,540.0,32.0,2.0
4.0,4.84,2,7,7,1424502900,41.975170943,-87.687515515,41.975170943,-87.687515515,0.6,,,Cash,,240.0,4.0,0.0
8.0,9.25,2,11,7,1425122100,41.900221297,-87.629105186,41.88528132,-87.6572332,0.1,,17031833000.0,Credit Card,Blue Ribbon Taxi Association Inc.,660.0,28.0,2.05
8.0,6.65,11,21,4,1446670800,41.898331794,-87.620762865,41.89321636,-87.63784421,1.2,,17031081800.0,Cash,Choice Taxi Association,540.0,8.0,0.0
76.0,59.75,11,20,1,1478464200,41.980264315,-87.913624596,41.808916283,-87.596183344,25.1,,,Credit Card,,2340.0,39.0,12.85
8.0,4.25,8,22,6,1471041900,41.89503345,-87.619710672,41.892072635,-87.628874157,0.4,,17031081600.0,Cash,,120.0,8.0,0.0
32.0,7.65,8,21,1,1409518800,41.884987192,-87.620992913,41.89321636,-87.63784421,1.6,,17031081800.0,Credit Card,Taxi Affiliation Services,600.0,8.0,2.0
5.0,15.05,5,13,2,1400504400,41.947791586,-87.683834942,41.874005383,-87.66351755,0.3,,,Cash,Taxi Affiliation Services,1200.0,28.0,0.0
6.0,3.85,6,19,3,1434482100,41.944226601,-87.655998182,41.947791586,-87.683834942,0.0,,,Cash,Taxi Affiliation Services,60.0,5.0,0.0
8.0,6.45,9,15,2,1442848500,41.898331794,-87.620762865,41.89321636,-87.63784421,1.0,,17031081800.0,Credit Card,,540.0,8.0,1.94
8.0,11.65,6,14,2,1434376800,41.899602111,-87.633308037,41.922686284,-87.649488729,3.7,,,Credit Card,,900.0,7.0,2.0
32.0,7.25,8,10,6,1409306400,41.880994471,-87.632746489,41.904935302,-87.649907226,1.6,,17031842200.0,Credit Card,Taxi Affiliation Services,540.0,8.0,5.0
14.0,12.85,10,7,2,1382339700,41.968069,-87.721559063,41.968069,-87.721559063,0.0,,,Credit Card,Taxi Affiliation Services,1080.0,14.0,4.45
8.0,7.05,9,23,6,1380325500,41.890922026,-87.618868355,41.909495669,-87.630963601,0.0,,17031080201.0,Credit Card,Taxi Affiliation Services,480.0,8.0,2.0
32.0,8.65,4,13,5,1427979600,41.880994471,-87.632746489,41.899155613,-87.626210532,1.8,,17031081201.0,Credit Card,,720.0,8.0,2.0
28.0,19.25,3,13,3,1458653400,41.879255084,-87.642648998,41.879066994,-87.657005027,5.8,,17031833100.0,Cash,Taxi Affiliation Services,1080.0,28.0,0.0
32.0,6.85,6,14,6,1371824100,41.870607372,-87.622172937,41.880994471,-87.632746489,1.0,,17031839100.0,Cash,,600.0,32.0,0.0
8.0,8.45,8,4,2,1439181900,41.904935302,-87.649907226,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0
28.0,35.25,9,17,5,1409851800,41.879255084,-87.642648998,41.97907082,-87.903039661,17.3,,17031980000.0,Credit Card,Taxi Affiliation Services,2640.0,76.0,7.45
76.0,38.25,5,12,3,1401192000,41.980264315,-87.913624596,41.874005383,-87.66351755,19.2,,,Credit Card,Taxi Affiliation Services,1560.0,28.0,5.0
76.0,38.25,4,13,5,1429796700,41.97907082,-87.903039661,41.884987192,-87.620992913,18.3,,17031320100.0,Cash,,3060.0,32.0,0.0
7.0,5.85,7,18,7,1404583200,41.922082541,-87.634156093,41.909495669,-87.630963601,0.0,,17031080201.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
28.0,9.25,3,14,3,1456841700,41.88528132,-87.6572332,41.890922026,-87.618868355,2.1,,17031081403.0,Cash,,660.0,8.0,0.0
7.0,9.5,1,19,7,1452973500,41.922686284,-87.649488729,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,720.0,8.0,0.0
32.0,8.25,11,20,2,1416859200,41.884987192,-87.620992913,41.885300022,-87.642808466,0.1,,17031280100.0,Cash,Blue Ribbon Taxi Association Inc.,660.0,28.0,0.0
8.0,10.25,10,15,7,1382195700,41.899602111,-87.633308037,41.901206994,-87.676355989,2.3,,,Cash,,1020.0,24.0,0.0
32.0,10.85,12,17,2,1417454100,41.884987192,-87.620992913,41.904935302,-87.649907226,3.1,,17031842200.0,Cash,,1020.0,8.0,0.0
8.0,15.45,6,19,7,1372532400,41.892042136,-87.63186395,41.972709547,-87.657341107,0.0,,17031031200.0,Credit Card,Taxi Affiliation Services,780.0,3.0,3.0
8.0,3.45,1,18,7,1422125100,41.900265687,-87.63210922,41.900265687,-87.63210922,0.0,,17031081000.0,Cash,,60.0,8.0,0.0
8.0,6.65,3,20,3,1395172800,41.892072635,-87.628874157,41.89830587,-87.653613982,0.0,,17031842300.0,Cash,Choice Taxi Association,480.0,24.0,0.0
8.0,25.85,10,18,7,1446315300,41.899602111,-87.633308037,41.741242728,-87.551428197,11.8,,,Credit Card,Taxi Affiliation Services,1500.0,46.0,0.0
32.0,7.05,4,21,1,1366579800,41.870607372,-87.622172937,41.892072635,-87.628874157,0.0,,17031081600.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
8.0,7.65,2,18,4,1423072800,41.892507781,-87.626214906,41.89321636,-87.63784421,1.26,,17031081800.0,Cash,,600.0,8.0,0.0
28.0,7.05,7,11,4,1436353200,41.879066994,-87.657005027,41.880994471,-87.632746489,1.3,,17031839100.0,Cash,,600.0,32.0,0.0
24.0,8.85,12,18,7,1418496300,41.912364354,-87.675062757,41.884767784,-87.684147449,0.1,,17031837800.0,Cash,Taxi Affiliation Services,720.0,28.0,0.0
8.0,8.25,10,23,5,1412293500,41.890922026,-87.618868355,41.89830587,-87.653613982,2.2,,17031842300.0,Cash,Dispatch Taxi Affiliation,540.0,24.0,0.0
8.0,10.05,12,1,5,1418864400,41.90749193,-87.63576009,41.93057857,-87.642206313,0.0,,17031070102.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,7.0,0.0
24.0,12.65,8,21,7,1407015900,41.89830587,-87.653613982,,,0.0,,,Cash,Dispatch Taxi Affiliation,0.0,,0.0
32.0,8.85,10,19,4,1382555700,41.877406123,-87.621971652,41.867902418,-87.642958665,0.0,,17031841900.0,Cash,Taxi Affiliation Services,780.0,28.0,0.0
32.0,10.05,5,13,7,1432990800,41.880994471,-87.632746489,41.891971508,-87.612945414,0.1,,17031081402.0,Cash,Taxi Affiliation Services,960.0,8.0,0.0
28.0,8.25,7,11,2,1437995700,41.88528132,-87.6572332,41.880994471,-87.632746489,1.7,,17031839100.0,Cash,Choice Taxi Association,720.0,32.0,0.0
6.0,7.45,9,2,1,1378606500,41.946294536,-87.654298084,41.921854911,-87.646210977,0.0,,17031071200.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0
6.0,4.65,3,17,5,1395336600,41.944226601,-87.655998182,41.922686284,-87.649488729,0.5,,,Cash,KOAM Taxi Association,240.0,7.0,0.0
8.0,7.25,8,8,3,1376381700,41.898331794,-87.620762865,41.880994471,-87.632746489,0.1,,17031839100.0,Credit Card,Taxi Affiliation Services,540.0,32.0,3.0
8.0,7.5,10,16,6,1475857800,41.898331794,-87.620762865,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
41.0,19.65,2,10,6,1425033000,41.794090253,-87.592310855,41.878865584,-87.625192142,7.4,,,Credit Card,Taxi Affiliation Services,1500.0,32.0,4.9
32.0,33.85,9,0,6,1442537100,41.878865584,-87.625192142,,,16.9,,,Cash,,1380.0,,0.0
8.0,6.05,3,18,7,1425753000,41.890922026,-87.618868355,41.898331794,-87.620762865,0.8,,17031081300.0,Credit Card,,420.0,8.0,2.0
76.0,22.05,5,22,1,1432506600,41.980264315,-87.913624596,41.954027649,-87.763399032,10.1,,,Cash,,900.0,15.0,0.0
28.0,14.05,1,19,3,1421782200,41.874005383,-87.66351755,41.835117986,-87.618677767,4.3,,,Credit Card,Taxi Affiliation Services,1320.0,35.0,0.0
8.0,5.65,6,15,5,1402587000,41.892042136,-87.63186395,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,360.0,32.0,0.0
28.0,6.65,7,8,3,1373961600,41.879066994,-87.657005027,41.87866742,-87.671653621,1.3,,17031838100.0,Cash,,420.0,28.0,0.0
24.0,11.25,12,14,3,1386081000,41.901206994,-87.676355989,41.878865584,-87.625192142,3.2,,,Cash,,960.0,32.0,0.0
8.0,6.05,1,10,4,1389780000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Taxi Affiliation Services,360.0,8.0,0.0
3.0,18.64,9,9,7,1411204500,41.96581197,-87.655878786,41.878865584,-87.625192142,8.2,,,Cash,,720.0,32.0,0.0
32.0,6.25,4,16,3,1364919300,41.880994471,-87.632746489,41.884987192,-87.620992913,0.0,,17031320100.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,2.0
6.0,5.25,8,5,1,1375595100,41.946294536,-87.654298084,41.936310131,-87.651562592,0.0,,17031063000.0,Credit Card,Taxi Affiliation Services,240.0,6.0,2.0
76.0,25.25,8,20,6,1377892800,41.980264315,-87.913624596,,,0.0,,,Credit Card,Choice Taxi Association,1980.0,,5.0
8.0,6.45,1,9,4,1357722000,41.890922026,-87.618868355,41.880994471,-87.632746489,1.2,,17031839100.0,Cash,,420.0,32.0,0.0
32.0,6.25,12,13,4,1449063000,41.880994471,-87.632746489,41.89503345,-87.619710672,1.3,,17031081401.0,Cash,,420.0,8.0,0.0
28.0,5.25,2,9,2,1424077200,41.885300022,-87.642808466,41.880994471,-87.632746489,0.7,,17031839100.0,Credit Card,,300.0,32.0,2.0
8.0,4.85,7,18,4,1406141100,41.892507781,-87.626214906,41.892042136,-87.63186395,0.4,,17031081700.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
7.0,10.45,2,22,7,1425163500,41.921854911,-87.646210977,41.906025969,-87.675311622,3.1,,17031241400.0,Credit Card,,900.0,24.0,2.0
76.0,8.05,8,10,2,1439807400,41.97907082,-87.903039661,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Taxi Affiliation Services,720.0,76.0,0.0
32.0,7.05,3,17,2,1363023000,41.880994471,-87.632746489,41.900265687,-87.63210922,0.8,,17031081000.0,Cash,Northwest Management LLC,480.0,8.0,0.0
7.0,7.45,11,5,1,1383454800,41.922686284,-87.649488729,41.944226601,-87.655998182,0.1,,,Credit Card,Taxi Affiliation Services,420.0,6.0,2.0
6.0,6.65,3,23,2,1395099900,41.942691844,-87.651770507,41.958055933,-87.660389456,1.6,,17031830700.0,Credit Card,Choice Taxi Association,420.0,3.0,2.0
28.0,11.25,1,22,5,1421966700,41.879066994,-87.657005027,41.914747305,-87.654007029,3.3,,17031832600.0,Credit Card,Taxi Affiliation Services,960.0,7.0,2.45
8.0,8.45,4,19,4,1398887100,41.899155613,-87.626210532,41.89830587,-87.653613982,1.6,,17031842300.0,Cash,Dispatch Taxi Affiliation,900.0,24.0,0.0
8.0,5.65,7,16,3,1438100100,41.891971508,-87.612945414,41.890922026,-87.618868355,0.0,,17031081403.0,Credit Card,Taxi Affiliation Services,360.0,8.0,2.0
28.0,7.85,5,6,6,1368770400,41.874005383,-87.66351755,41.878865584,-87.625192142,0.0,,,Cash,Taxi Affiliation Services,300.0,32.0,0.0
32.0,5.45,1,14,6,1389969900,41.884987192,-87.620992913,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Choice Taxi Association,360.0,32.0,0.0
32.0,6.05,10,12,4,1414585800,41.880994471,-87.632746489,41.884987192,-87.620992913,1.0,,17031320100.0,Cash,Northwest Management LLC,420.0,32.0,0.0
77.0,7.65,7,22,3,1373408100,41.9867118,-87.663416405,41.96581197,-87.655878786,0.22,,,Cash,,360.0,3.0,0.0
8.0,13.25,9,20,5,1409860800,41.890922026,-87.618868355,41.949220914,-87.651970395,5.0,,17031061000.0,Credit Card,,840.0,6.0,2.0
6.0,20.45,4,3,1,1365303600,41.942577185,-87.647078509,,,9.2,,17031809400.0,Cash,Choice Taxi Association,1260.0,,0.0
32.0,19.45,6,1,1,1401584400,41.870607372,-87.622172937,41.950605232,-87.671332488,7.6,,17031060300.0,Credit Card,Dispatch Taxi Affiliation,1380.0,6.0,4.15
33.0,7.45,7,8,4,1375260300,41.859349715,-87.617358006,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Dispatch Taxi Affiliation,480.0,32.0,0.0
8.0,5.25,3,22,6,1396046700,41.90749193,-87.63576009,41.89321636,-87.63784421,0.8,,17031081800.0,Cash,Top Cab Affiliation,240.0,8.0,0.0
8.0,4.45,8,17,6,1409331600,41.892507781,-87.626214906,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
8.0,8.85,5,21,5,1432242000,41.900265687,-87.63210922,41.929077655,-87.646293476,0.1,,17031070200.0,Credit Card,Taxi Affiliation Services,720.0,7.0,2.0
8.0,6.05,5,22,3,1432679400,41.899602111,-87.633308037,41.92276062,-87.699155343,1.0,,,Cash,,360.0,22.0,0.0
32.0,6.25,4,15,3,1460475900,41.884987192,-87.620992913,41.899155613,-87.626210532,1.0,,17031081201.0,Cash,,420.0,8.0,0.0
28.0,16.65,7,17,4,1372871700,41.867902418,-87.642958665,41.879255084,-87.642648998,0.0,,17031281900.0,Cash,Taxi Affiliation Services,1920.0,28.0,0.0
32.0,27.5,11,19,5,1480014000,41.880994471,-87.632746489,41.859349715,-87.617358006,10.5,,17031330100.0,Credit Card,,1080.0,33.0,5.8
16.0,3.25,6,12,2,1402316100,41.953582125,-87.72345239,41.953582125,-87.72345239,0.0,,,Cash,Taxi Affiliation Services,0.0,16.0,0.0
8.0,7.65,4,9,3,1367315100,41.898331794,-87.620762865,41.89321636,-87.63784421,1.6,,17031081800.0,Cash,,600.0,8.0,0.0
5.0,11.25,8,1,7,1408150800,41.947791586,-87.683834942,41.9867118,-87.663416405,4.3,,,Cash,Northwest Management LLC,720.0,77.0,0.0
32.0,6.25,8,14,3,1409062500,41.880994471,-87.632746489,41.885300022,-87.642808466,0.9,,17031280100.0,Cash,,420.0,28.0,0.0
76.0,45.45,12,12,5,1449144900,41.97907082,-87.903039661,,,22.9,,,Cash,Choice Taxi Association,2100.0,,0.0
8.0,18.0,4,10,2,1459764900,41.899602111,-87.633308037,41.808916283,-87.596183344,6.3,,,Credit Card,Northwest Management LLC,600.0,39.0,1.0
8.0,6.65,8,13,3,1407244500,41.905857769,-87.630865027,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,32.0,0.0
14.0,6.05,8,2,2,1438569000,41.968069,-87.721559063,41.983636307,-87.723583185,1.7,,,Cash,Dispatch Taxi Affiliation,300.0,13.0,0.0
8.0,6.65,8,10,3,1409049900,41.892042136,-87.63186395,41.890922026,-87.618868355,1.6,,17031081403.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
8.0,7.05,3,8,1,1393749900,41.892507781,-87.626214906,41.885300022,-87.642808466,1.6,,17031280100.0,Cash,,480.0,28.0,0.0
7.0,7.65,4,11,1,1430046900,41.922686284,-87.649488729,41.922686284,-87.649488729,1.4,,,Cash,,660.0,7.0,0.0
8.0,11.65,6,2,7,1371866400,41.90749193,-87.63576009,41.906025969,-87.675311622,0.0,,17031241400.0,Credit Card,Dispatch Taxi Affiliation,960.0,24.0,2.3
6.0,7.85,2,3,1,1393124400,41.946294536,-87.654298084,41.921778188,-87.651061884,1.8,,17031071100.0,Cash,Choice Taxi Association,660.0,7.0,0.0
8.0,6.0,10,17,7,1476552600,41.899155613,-87.626210532,41.892042136,-87.63186395,0.7,,17031081700.0,Cash,Choice Taxi Association,360.0,8.0,0.0
28.0,11.45,12,9,4,1449654300,41.885300022,-87.642808466,41.870607372,-87.622172937,0.0,,17031320600.0,Cash,Blue Ribbon Taxi Association Inc.,1320.0,32.0,0.0
76.0,3.25,12,13,6,1388150100,41.97907082,-87.903039661,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,,0.0,76.0,0.0
8.0,8.65,6,23,3,1371598200,41.899155613,-87.626210532,41.934762456,-87.639853859,3.0,,17031063302.0,Cash,,360.0,6.0,0.0
8.0,3.25,9,0,2,1411951500,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Taxi Affiliation Services,0.0,8.0,0.0
28.0,5.65,9,17,7,1441475100,41.879255084,-87.642648998,41.88528132,-87.6572332,1.0,,17031833000.0,Credit Card,,300.0,28.0,2.0
24.0,12.05,7,4,1,1374381900,41.901206994,-87.676355989,41.944226601,-87.655998182,3.9,,,Credit Card,Dispatch Taxi Affiliation,900.0,6.0,2.0
6.0,10.75,8,1,1,1471138200,41.945282331,-87.661545096,41.936237179,-87.656411531,2.8,,17031062900.0,Credit Card,,780.0,6.0,2.0
32.0,9.05,5,19,7,1368903600,41.884987192,-87.620992913,41.867902418,-87.642958665,0.1,,17031841900.0,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,28.0,2.0
8.0,7.05,5,17,1,1430673300,41.891971508,-87.612945414,41.877406123,-87.621971652,1.6,,17031320400.0,Cash,Choice Taxi Association,480.0,32.0,0.0
8.0,19.65,6,20,2,1435004100,41.900265687,-87.63210922,41.909495669,-87.630963601,6.8,,17031080201.0,Cash,Taxi Affiliation Services,1920.0,8.0,0.0
8.0,4.65,9,23,5,1443137400,41.892507781,-87.626214906,41.899155613,-87.626210532,0.0,,17031081201.0,Credit Card,Blue Ribbon Taxi Association Inc.,240.0,8.0,1.0
33.0,9.65,2,10,6,1391769000,41.859349715,-87.617358006,41.879255084,-87.642648998,2.8,,17031281900.0,Credit Card,Dispatch Taxi Affiliation,720.0,28.0,1.5
8.0,5.85,10,13,4,1412169300,41.892042136,-87.63186395,41.884987192,-87.620992913,0.9,,17031320100.0,Cash,,360.0,32.0,0.0
8.0,9.05,2,4,7,1392438600,41.899602111,-87.633308037,41.922686284,-87.649488729,2.9,,,Cash,Taxi Affiliation Services,600.0,7.0,0.0
32.0,4.25,11,11,6,1415964600,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Taxi Affiliation Services,180.0,32.0,4.0
32.0,39.45,9,8,2,1410769800,41.880994471,-87.632746489,41.97907082,-87.903039661,17.7,,17031980000.0,Credit Card,Taxi Affiliation Services,3660.0,76.0,5.0
28.0,8.85,8,3,7,1439607600,41.88528132,-87.6572332,41.906025969,-87.675311622,2.6,,17031241400.0,Cash,Northwest Management LLC,660.0,24.0,0.0
8.0,6.65,1,13,1,1421588700,41.89321636,-87.63784421,41.89321636,-87.63784421,1.5,,17031081800.0,Credit Card,,360.0,8.0,3.0
56.0,23.45,12,19,5,1450983600,41.79259236,-87.769615453,41.836150155,-87.648787952,0.6,,,Credit Card,Taxi Affiliation Services,1320.0,60.0,5.05
7.0,8.75,3,22,5,1458252900,41.921854911,-87.646210977,41.89321636,-87.63784421,2.0,,17031081800.0,Credit Card,Top Cab Affiliation,540.0,8.0,2.0
16.0,18.85,3,7,6,1394177400,41.953582125,-87.72345239,41.878865584,-87.625192142,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,960.0,32.0,0.0
32.0,6.45,2,18,5,1424975400,41.880994471,-87.632746489,41.892042136,-87.63186395,0.9,,17031081700.0,Cash,,540.0,8.0,0.0
8.0,5.65,10,6,3,1381819500,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
24.0,12.45,5,17,7,1401558300,41.906650766,-87.66533766,41.934762456,-87.639853859,3.5,,17031063302.0,Credit Card,,1200.0,6.0,2.49
76.0,98.85,10,17,7,1445102100,41.97907082,-87.903039661,41.884987192,-87.620992913,17.0,,17031320100.0,Cash,,2520.0,32.0,0.0
8.0,35.05,7,8,1,1374395400,41.892072635,-87.628874157,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Taxi Affiliation Services,1200.0,76.0,0.0
34.0,17.05,7,14,1,1436712300,41.851017824,-87.635091856,41.922082541,-87.634156093,0.3,,17031071400.0,Credit Card,Taxi Affiliation Services,1320.0,7.0,3.4
8.0,9.25,3,23,3,1395788400,41.899155613,-87.626210532,41.943155086,-87.640698076,0.1,,17031061902.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,6.0,0.0
6.0,9.45,2,15,5,1361459700,41.944226601,-87.655998182,41.899602111,-87.633308037,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,480.0,8.0,2.0
3.0,5.0,12,12,4,1482927300,41.96581197,-87.655878786,41.96581197,-87.655878786,0.5,,,Cash,Northwest Management LLC,300.0,3.0,0.0
24.0,8.25,11,4,7,1415420100,41.901206994,-87.676355989,41.901206994,-87.676355989,2.1,,,Cash,Choice Taxi Association,600.0,24.0,0.0
76.0,3.25,2,20,3,1456257600,41.97907082,-87.903039661,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Taxi Affiliation Services,0.0,76.0,0.0
28.0,9.65,9,13,5,1441287000,41.879255084,-87.642648998,41.890922026,-87.618868355,2.8,,17031081403.0,Cash,Taxi Affiliation Services,960.0,8.0,0.0
28.0,7.65,7,8,2,1436171400,41.879255084,-87.642648998,41.890922026,-87.618868355,1.7,,17031081403.0,Credit Card,Taxi Affiliation Services,480.0,8.0,2.0
32.0,14.05,3,21,3,1363726800,41.878865584,-87.625192142,41.92276062,-87.699155343,5.0,,,Credit Card,,1140.0,22.0,3.41
6.0,4.65,12,10,1,1450607400,41.944226601,-87.655998182,41.944226601,-87.655998182,0.7,,,Cash,,180.0,6.0,0.0
33.0,46.85,3,1,1,1393723800,41.857183858,-87.620334624,,,22.9,,,Cash,Northwest Management LLC,3180.0,,0.0
32.0,7.65,8,14,2,1439820900,41.880994471,-87.632746489,41.885300022,-87.642808466,1.2,,17031280100.0,Cash,,720.0,28.0,0.0
8.0,11.65,11,1,3,1447119000,41.899602111,-87.633308037,41.944226601,-87.655998182,4.2,,,Cash,Taxi Affiliation Services,660.0,6.0,0.0
7.0,10.05,1,12,5,1388665800,41.922686284,-87.649488729,41.899602111,-87.633308037,3.1,,,Cash,,780.0,8.0,0.0
32.0,7.65,10,19,6,1382125500,41.884987192,-87.620992913,41.89321636,-87.63784421,0.1,,17031081800.0,Cash,Northwest Management LLC,660.0,8.0,0.0
6.0,4.84,6,2,7,1402712100,41.942691844,-87.651770507,41.946294536,-87.654298084,0.6,,17031832000.0,Cash,,300.0,6.0,0.0
28.0,4.65,12,21,6,1449870300,41.885300022,-87.642808466,41.89321636,-87.63784421,0.7,,17031081800.0,Cash,,180.0,8.0,0.0
76.0,45.25,4,17,6,1366393500,41.97907082,-87.903039661,41.884987192,-87.620992913,17.9,,17031320100.0,Credit Card,,4800.0,32.0,12.06
40.0,13.5,6,15,5,1466090100,41.792357223,-87.61793138,41.77887686,-87.594925439,0.2,,,Unknown,Taxi Affiliation Services,1260.0,42.0,0.0
32.0,7.65,3,20,2,1395087300,41.880994471,-87.632746489,41.877406123,-87.621971652,1.9,,17031320400.0,Cash,,480.0,32.0,0.0
8.0,6.45,9,19,6,1411153200,41.89321636,-87.63784421,41.879255084,-87.642648998,1.2,,17031281900.0,Credit Card,Taxi Affiliation Services,420.0,28.0,2.0
33.0,10.65,9,15,1,1443368700,41.859349715,-87.617358006,41.89321636,-87.63784421,3.1,,17031081800.0,Credit Card,,840.0,8.0,2.0
6.0,5.45,3,1,7,1393635600,41.936310131,-87.651562592,41.938391258,-87.63857492,0.7,,17031063200.0,Cash,Choice Taxi Association,300.0,6.0,0.0
28.0,5.85,4,3,7,1365824700,41.885300022,-87.642808466,41.892072635,-87.628874157,0.0,,17031081600.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
8.0,7.05,2,12,6,1424436300,41.89321636,-87.63784421,41.899155613,-87.626210532,1.2,,17031081201.0,Cash,Dispatch Taxi Affiliation,600.0,8.0,0.0
77.0,88.05,9,14,5,1378392300,41.9867118,-87.663416405,41.9867118,-87.663416405,0.0,,,Cash,Choice Taxi Association,5220.0,77.0,0.0
8.0,7.45,5,8,6,1401438600,41.892072635,-87.628874157,41.880994471,-87.632746489,0.1,,17031839100.0,Credit Card,,720.0,32.0,2.0
8.0,6.05,5,12,7,1400933700,41.892042136,-87.63186395,41.89830587,-87.653613982,0.0,,17031842300.0,Credit Card,Taxi Affiliation Services,360.0,24.0,3.0
32.0,12.85,2,2,7,1393035300,41.880994471,-87.632746489,41.941555829,-87.666288887,5.1,,17031062400.0,Cash,KOAM Taxi Association,600.0,6.0,0.0
8.0,7.25,5,16,5,1368720900,41.892507781,-87.626214906,41.892042136,-87.63186395,1.1,,17031081700.0,Cash,,660.0,8.0,0.0
8.0,9.05,8,10,4,1375871400,41.899155613,-87.626210532,41.906025969,-87.675311622,0.1,,17031241400.0,Cash,Taxi Affiliation Services,660.0,24.0,0.0
7.0,7.85,6,16,7,1371917700,41.922686284,-87.649488729,41.92276062,-87.699155343,0.0,,,Cash,Taxi Affiliation Services,660.0,22.0,0.0
24.0,32.25,10,14,4,1381328100,41.89830587,-87.653613982,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Taxi Affiliation Services,1440.0,76.0,6.85
7.0,3.25,6,20,3,1435090500,41.922082541,-87.634156093,,,0.03,,,Cash,,0.0,,0.0
28.0,4.25,11,16,3,1384879500,41.88528132,-87.6572332,41.88528132,-87.6572332,0.4,,17031833000.0,Cash,,180.0,28.0,0.0
8.0,7.65,10,9,4,1381914000,41.904935302,-87.649907226,41.867902418,-87.642958665,0.1,,17031841900.0,Credit Card,Dispatch Taxi Affiliation,600.0,28.0,1.0
56.0,23.85,10,9,7,1445073300,41.79259236,-87.769615453,41.874005383,-87.66351755,0.6,,,Credit Card,Taxi Affiliation Services,1800.0,28.0,1.0
8.0,8.85,10,10,1,1413108900,41.899155613,-87.626210532,41.879255084,-87.642648998,2.2,,17031281900.0,Cash,,720.0,28.0,0.0
32.0,39.25,10,9,6,1414141200,41.870607372,-87.622172937,41.97907082,-87.903039661,18.4,,17031980000.0,Credit Card,Dispatch Taxi Affiliation,2640.0,76.0,8.45
7.0,11.85,9,0,7,1409963400,41.914616286,-87.631717366,41.899422254,-87.684490122,3.6,,17031242400.0,Cash,Taxi Affiliation Services,960.0,24.0,0.0
28.0,7.05,10,15,1,1381678200,41.879255084,-87.642648998,41.892507781,-87.626214906,1.8,,17031081500.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
